EmployeeID,Age,Department,YearsExperience,PerformanceScore,MonthlySalary,TrainingHours,PromotionLast5Years
8590,21,Marketing,30,5,9098,75,Yes
8591,37,Marketing,10,2,14100,21,Yes
8592,45,HR,27,5,5917,3,Yes
8593,28,HR,3,1,10792,108,No
8594,25,Finance,15,4,12554,112,No
8595,25,Operations,11,3,11339,5,No
8596,55,Marketing,21,4,10463,66,No
8597,39,IT,34,3,12924,76,Yes
8598,43,Operations,15,3,10574,62,No
8599,29,Marketing,23,4,5628,86,Yes
8600,50,Finance,34,3,7573,98,No
8601,36,Marketing,27,5,11048,89,No
8602,53,HR,28,1,4209,115,No
8603,22,IT,20,2,3169,72,Yes
8604,34,IT,24,3,12759,86,No
8605,21,HR,30,3,7396,67,No
8606,46,Operations,14,4,6435,33,Yes
8607,45,HR,34,5,4877,100,Yes
8608,36,IT,21,2,7052,71,No
8609,35,Finance,4,3,6035,33,Yes
8610,46,Operations,12,5,6248,56,No
8611,36,Marketing,31,2,6873,36,No
8612,34,Finance,2,4,13383,5,Yes
8613,49,Operations,14,3,11714,70,No
8614,44,IT,26,4,6552,44,Yes
8615,35,IT,26,4,8605,40,No
8616,39,Finance,29,3,5706,102,No
8617,28,Operations,5,5,5532,99,No
8618,54,Marketing,24,5,3821,4,No
8619,22,Marketing,27,4,6508,59,Yes
8620,47,HR,21,4,3194,66,Yes
8621,30,Finance,3,1,3465,16,No
8622,55,Operations,14,2,6025,82,Yes
8623,43,Finance,25,4,14339,108,Yes
8624,28,Marketing,17,4,11145,64,No
8625,48,Operations,8,2,5537,100,No
8626,43,IT,3,3,3099,54,No
8627,24,IT,4,5,11307,8,Yes
8628,34,Operations,5,3,8714,3,No
8629,49,Finance,11,2,14063,41,No
8630,21,Finance,30,2,13302,45,No
8631,24,IT,8,1,9275,73,Yes
8632,52,IT,6,1,12463,95,Yes
8633,53,Marketing,28,5,5690,0,Yes
8634,46,Operations,13,4,4434,86,No
8635,37,Finance,19,2,4902,114,Yes
8636,59,Marketing,31,1,6023,16,Yes
8637,43,Finance,21,3,10057,115,No
8638,52,IT,17,1,9813,93,No
8639,35,Operations,24,3,13967,90,Yes
8640,33,HR,30,1,9062,78,Yes
8641,22,Operations,34,3,5593,117,Yes
8642,39,HR,25,1,9518,101,Yes
8643,44,Marketing,3,1,7939,6,No
8644,44,HR,19,5,7393,96,No
8645,31,HR,33,4,10139,4,Yes
8646,42,Marketing,11,2,14790,51,No
8647,35,Operations,15,4,10224,115,No
8648,30,Marketing,4,5,5926,102,Yes
8649,47,IT,34,3,14405,97,Yes
8650,29,IT,26,4,9862,52,Yes
8651,48,HR,0,2,13858,118,No
8652,21,Marketing,33,2,9004,2,Yes
8653,37,Marketing,31,3,4826,61,Yes
8654,51,Marketing,32,2,9552,31,No
8655,30,Operations,30,5,4025,1,Yes
8656,57,Finance,12,4,3785,79,No
8657,49,Finance,1,2,4800,80,Yes
8658,38,Finance,29,4,14481,52,No
8659,58,Operations,9,1,8186,11,No
8660,59,Marketing,22,4,10236,4,Yes
8661,26,Finance,32,3,11552,3,Yes
8662,32,Marketing,28,5,9601,55,Yes
8663,34,HR,29,2,6397,79,Yes
8664,30,Finance,33,5,4226,81,Yes
8665,40,HR,16,4,5640,63,No
8666,35,Operations,21,2,8050,44,Yes
8667,51,IT,4,5,6649,59,Yes
8668,27,Operations,10,3,8911,19,Yes
8669,30,Operations,21,1,8637,52,No
8670,30,Operations,31,1,6203,72,Yes
8671,59,Finance,23,3,12992,15,No
8672,48,HR,10,1,14588,98,No
8673,50,Finance,10,3,10235,92,Yes
8674,57,IT,16,4,10293,112,Yes
8675,23,Operations,31,3,12608,29,No
8676,35,Marketing,18,1,10850,19,No
8677,41,IT,26,4,11527,105,No
8678,57,HR,31,3,14201,85,No
8679,32,IT,24,3,10855,86,No
8680,24,Finance,27,4,8938,51,Yes
8681,29,Marketing,26,2,4961,35,No
8682,59,Finance,13,1,9947,21,No
8683,48,Operations,1,2,3843,0,No
8684,43,Operations,16,4,12832,20,No
8685,42,IT,0,4,7140,47,No
8686,44,Operations,31,5,4124,106,Yes
8687,46,Operations,18,5,9562,82,Yes
8688,50,HR,13,4,7711,71,No
8689,53,HR,30,5,13501,4,Yes
8690,36,Finance,17,3,3764,118,No
8691,42,Finance,13,2,12892,119,Yes
8692,38,HR,13,4,13531,39,Yes
8693,27,IT,23,3,14919,92,Yes
8694,46,HR,4,1,8575,81,Yes
8695,28,Finance,15,1,10403,92,No
8696,26,Marketing,4,5,7629,78,Yes
8697,50,Operations,12,5,12284,113,No
8698,59,Marketing,15,3,4604,44,Yes
8699,43,Marketing,14,1,12461,30,Yes
8700,52,Operations,30,4,14594,14,Yes
8701,42,HR,4,2,9506,57,No
8702,29,IT,20,5,3530,52,Yes
8703,51,Marketing,29,3,5790,44,Yes
8704,27,IT,22,5,13704,66,Yes
8705,29,Finance,28,3,4252,107,No
8706,33,Marketing,12,1,6941,107,Yes
8707,23,Finance,31,5,8628,41,Yes
8708,55,HR,26,3,13621,96,No
8709,53,Marketing,33,3,11849,23,Yes
8710,41,Finance,32,5,13056,37,Yes
8711,51,Finance,3,2,8233,50,No
8712,54,HR,17,4,9386,23,Yes
8713,52,IT,5,1,12360,76,No
8714,55,IT,27,5,13792,90,No
8715,35,Marketing,26,5,8792,32,No
8716,52,HR,25,2,5486,18,Yes
8717,26,Marketing,19,1,13647,24,No
8718,41,IT,12,5,5843,69,No
8719,53,HR,27,2,10789,96,Yes
8720,52,Operations,33,4,12922,88,Yes
8721,39,HR,22,3,6238,86,Yes
8722,53,HR,9,4,10700,48,No
8723,48,Operations,29,4,8284,16,No
8724,51,Finance,21,4,5689,20,No
8725,41,Finance,4,4,14525,42,Yes
8726,54,Finance,8,3,6332,83,No
8727,35,IT,3,1,4198,75,No
8728,34,HR,0,1,9954,119,Yes
8729,39,Operations,33,2,10263,76,No
8730,35,IT,25,2,12572,81,Yes
8731,26,Operations,17,5,10050,21,Yes
8732,29,IT,15,4,8261,62,No
8733,57,IT,22,4,12382,23,No
8734,40,IT,25,3,10870,32,No
8735,54,Operations,1,4,4342,66,No
8736,58,Marketing,4,3,4654,80,Yes
8737,46,IT,28,5,7753,102,Yes
8738,38,Finance,3,2,10136,95,No
8739,48,HR,34,2,8981,16,Yes
8740,29,Marketing,21,5,14598,47,Yes
8741,52,Marketing,7,5,12180,43,No
8742,26,Operations,20,4,14737,24,Yes
8743,34,Marketing,7,2,14408,71,No
8744,48,Operations,4,1,4077,106,No
8745,44,Operations,20,5,3121,98,Yes
8746,33,Finance,26,2,6195,59,No
8747,32,IT,4,2,5214,28,Yes
8748,39,Marketing,20,3,5991,11,Yes
8749,41,IT,7,2,12025,99,Yes
8750,47,IT,21,5,12870,8,Yes
8751,39,IT,17,4,5069,89,No
8752,44,Operations,3,2,8395,85,No
8753,46,IT,3,1,13076,52,Yes
8754,48,Marketing,14,5,4962,60,Yes
8755,38,Operations,26,4,7023,30,No
8756,56,Marketing,20,4,11599,116,No
8757,49,Operations,3,5,9442,112,Yes
8758,37,HR,10,4,9420,47,No
8759,24,HR,18,1,5369,107,Yes
8760,49,HR,18,2,13354,93,No
8761,24,HR,26,5,5319,78,Yes
8762,30,Operations,27,2,6239,46,No
8763,45,IT,4,2,10956,32,No
8764,51,Finance,24,4,8555,66,No
8765,23,Finance,2,5,4892,97,Yes
8766,22,HR,25,2,9407,63,Yes
8767,45,IT,9,3,13489,16,Yes
8768,26,Marketing,23,1,6838,43,No
8769,46,IT,28,4,10509,4,Yes
8770,28,Marketing,6,5,4489,93,No
8771,55,Finance,22,5,13244,61,Yes
8772,47,IT,26,4,7009,106,Yes
8773,45,IT,8,2,13092,114,Yes
8774,38,Finance,2,4,4821,62,No
8775,21,IT,12,5,14102,78,Yes
8776,59,Marketing,5,3,4272,38,No
8777,23,IT,20,2,13078,71,No
8778,24,Marketing,18,4,13024,41,No
8779,57,HR,24,5,14058,101,No
8780,35,IT,3,5,11888,91,Yes
8781,28,Marketing,21,5,7836,20,No
8782,58,Finance,4,3,13556,46,No
8783,39,HR,0,2,7214,73,Yes
8784,46,IT,16,4,4769,27,No
8785,59,Marketing,8,2,5841,20,No
8786,30,IT,8,5,13441,112,Yes
8787,58,Marketing,23,3,10941,27,No
8788,34,IT,9,3,14316,85,Yes
8789,39,HR,19,5,5364,101,No
8790,50,HR,16,2,14936,18,No
8791,25,IT,12,2,8363,62,Yes
8792,51,IT,28,3,4117,115,No
8793,27,Operations,22,1,10447,51,Yes
8794,39,IT,26,3,14355,37,No
8795,51,IT,17,3,3812,45,Yes
8796,59,HR,17,4,3037,23,No
8797,44,IT,8,3,5460,91,Yes
8798,54,Finance,2,1,7338,44,No
8799,43,IT,6,3,8483,76,No
8800,26,Operations,14,2,6719,8,Yes
8801,58,Marketing,29,4,10231,8,No
8802,56,HR,8,4,12046,20,No
8803,47,Finance,26,3,13440,23,No
8804,31,Marketing,17,4,5354,94,Yes
8805,25,Finance,30,4,7042,63,No
8806,37,HR,16,3,12989,92,No
8807,27,Operations,5,1,3174,39,No
8808,47,HR,24,3,12904,73,Yes
8809,35,Finance,30,2,14211,51,Yes
8810,33,Finance,28,5,14255,3,Yes
8811,31,HR,8,1,9740,2,No
8812,46,IT,0,3,3671,12,No
8813,42,HR,15,1,3693,20,No
8814,48,Operations,22,5,11739,7,Yes
8815,44,HR,7,4,8976,119,Yes
8816,49,Marketing,11,4,4122,72,No
8817,29,IT,9,5,6297,109,Yes
8818,24,Marketing,15,4,6986,0,No
8819,38,HR,23,1,5596,13,Yes
8820,36,IT,7,4,7368,75,Yes
8821,53,Marketing,10,5,6023,35,No
8822,49,Marketing,25,5,11975,21,No
8823,59,IT,6,5,12401,116,No
8824,30,IT,14,2,12131,35,Yes
8825,29,Finance,14,1,4528,44,Yes
8826,51,IT,2,5,3093,15,Yes
8827,48,HR,15,1,12522,10,Yes
8828,23,Operations,14,2,12953,66,Yes
8829,34,Finance,24,1,9660,97,Yes
8830,45,IT,32,3,8049,24,No
8831,35,Operations,13,2,5221,89,Yes
8832,22,Finance,23,2,5742,66,Yes
8833,44,HR,10,4,4096,83,Yes
8834,34,Operations,2,5,11191,30,Yes
8835,27,IT,8,2,8003,112,Yes
8836,56,IT,5,1,5103,64,No
8837,44,HR,30,3,5742,89,Yes
8838,47,Finance,15,1,7729,88,No
8839,57,Operations,10,1,13483,10,No
8840,58,HR,16,3,7299,79,Yes
8841,50,Finance,2,4,6662,83,Yes
8842,47,Marketing,18,5,11207,105,No
8843,59,Marketing,23,2,3125,115,Yes
8844,35,Finance,7,5,8997,37,Yes
8845,46,IT,1,4,14614,1,Yes
8846,21,IT,22,3,8674,53,Yes
8847,24,Marketing,29,5,7174,92,Yes
8848,49,IT,24,1,14764,6,No
8849,21,IT,6,2,11980,48,No
8850,42,Finance,27,2,8498,39,No
8851,31,Finance,16,4,9407,44,No
8852,30,IT,31,4,5352,53,No
8853,37,Finance,0,3,12703,88,Yes
8854,56,Operations,26,4,9883,60,Yes
8855,46,Marketing,6,5,7220,3,Yes
8856,41,Operations,2,2,7837,106,No
8857,33,Operations,29,3,14909,33,Yes
8858,29,IT,0,4,11272,88,Yes
8859,31,IT,33,1,10015,7,No
8860,31,Operations,32,2,12836,31,No
8861,26,Operations,15,3,3174,17,No
8862,21,HR,10,2,11867,39,Yes
8863,26,HR,7,5,11539,74,No
8864,33,Marketing,0,4,13104,55,No
8865,42,Operations,13,4,12582,36,No
8866,51,Finance,29,4,4558,102,Yes
8867,42,HR,20,1,4438,54,No
8868,57,IT,20,5,5925,35,No
8869,47,Operations,33,1,9986,117,No
8870,34,Finance,25,5,7819,9,No
8871,25,Finance,13,5,8371,69,No
8872,56,Finance,34,5,7703,108,No
8873,52,IT,17,4,14984,79,Yes
8874,54,HR,19,4,9712,117,Yes
8875,27,Finance,8,4,9377,88,No
8876,30,HR,32,1,3357,62,Yes
8877,37,Marketing,3,3,6397,33,Yes
8878,50,IT,3,5,12280,94,Yes
8879,41,HR,15,1,3292,119,No
8880,33,HR,25,4,8443,110,No
8881,21,Finance,5,4,12182,71,Yes
8882,21,Finance,21,3,14594,16,Yes
8883,53,IT,6,4,5576,60,Yes
8884,58,HR,29,5,9278,77,Yes
8885,45,Operations,9,2,3819,93,No
8886,46,Finance,14,4,14682,17,Yes
8887,33,Finance,5,3,7225,60,No
8888,48,Marketing,23,2,6620,109,Yes
8889,53,IT,1,5,10929,35,No
8890,57,HR,14,5,9712,84,No
8891,50,HR,20,5,14620,52,No
8892,28,HR,17,3,13699,94,No
8893,21,Finance,4,2,7688,117,No
8894,32,IT,24,5,14181,118,No
8895,25,HR,9,4,4924,32,No
8896,44,Operations,22,2,8751,22,Yes
8897,26,Marketing,23,5,8614,63,No
8898,45,Marketing,9,2,7634,37,Yes
8899,21,HR,5,4,7356,68,Yes
8900,45,Finance,12,1,6644,78,Yes
8901,21,Marketing,20,5,6207,29,Yes
8902,52,Marketing,31,4,5656,15,Yes
8903,23,Marketing,14,3,12876,53,Yes
8904,39,Marketing,1,5,4250,58,Yes
8905,49,HR,14,1,13004,103,No
8906,22,IT,16,4,13034,92,Yes
8907,29,IT,19,4,3227,91,Yes
8908,37,Finance,5,2,6898,5,Yes
8909,56,Operations,14,5,13497,4,Yes
8910,37,IT,16,1,5873,101,Yes
8911,32,Operations,25,3,14483,88,Yes
8912,40,IT,21,2,12451,91,No
8913,23,IT,8,5,8139,0,Yes
8914,24,Finance,11,1,9567,13,Yes
8915,37,Marketing,21,2,9556,82,Yes
8916,57,Finance,22,1,6460,30,Yes
8917,35,IT,13,1,13584,50,Yes
8918,53,Marketing,23,2,13889,78,No
8919,36,Marketing,7,2,5514,18,Yes
8920,31,Marketing,25,5,7284,101,Yes
8921,40,Operations,31,2,14631,31,No
8922,58,IT,27,5,8504,56,Yes
8923,44,HR,31,1,9062,30,No
8924,36,Finance,21,2,6169,57,No
8925,50,Operations,8,5,9413,100,No
8926,54,Finance,2,5,3664,25,Yes
8927,21,HR,24,3,8337,47,Yes
8928,44,Marketing,11,5,4183,40,No
8929,44,HR,28,5,9739,24,No
8930,29,Finance,2,3,5632,46,Yes
8931,42,HR,22,4,6065,53,Yes
8932,32,IT,22,2,4889,103,No
8933,37,HR,17,3,14310,56,No
8934,45,IT,10,5,3959,71,Yes
8935,48,HR,25,5,11349,60,No
8936,35,IT,7,2,5007,3,No
8937,50,IT,27,1,3721,30,No
8938,47,HR,17,3,10700,119,No
8939,42,Operations,12,4,10518,95,No
8940,30,Marketing,11,2,4254,97,Yes
8941,51,Marketing,21,2,5345,111,Yes
8942,47,Marketing,1,3,7540,66,Yes
8943,32,IT,27,5,3104,40,Yes
8944,51,Marketing,12,5,4661,25,No
8945,52,IT,32,4,8418,67,Yes
8946,52,Operations,2,3,4091,65,No
8947,55,HR,33,2,11729,18,Yes
8948,41,HR,22,3,13912,86,No
8949,30,IT,31,1,8739,24,No
8950,36,IT,19,2,9960,46,Yes
8951,27,Operations,27,4,12256,70,No
8952,24,Marketing,7,4,4571,7,No
8953,47,Operations,2,2,6015,2,Yes
8954,45,HR,29,5,10006,86,Yes
8955,51,HR,24,2,6446,110,No
8956,31,Marketing,29,2,4429,32,Yes
8957,40,HR,28,1,3241,111,No
8958,56,IT,29,2,10086,27,Yes
8959,37,HR,33,3,12554,21,No
8960,31,Finance,24,3,5067,98,Yes
8961,50,Marketing,16,4,13070,97,Yes
8962,55,Marketing,23,5,10831,29,Yes
8963,58,Marketing,27,4,10338,46,No
8964,42,Finance,32,1,14080,35,Yes
8965,47,Operations,6,2,9887,58,Yes
8966,57,IT,22,4,8135,13,No
8967,55,Marketing,25,2,10450,72,Yes
8968,24,HR,13,4,3300,85,No
8969,36,IT,27,2,5828,91,Yes
8970,36,HR,23,4,14954,104,Yes
8971,41,IT,6,3,8377,13,Yes
8972,46,IT,14,1,8707,78,No
8973,56,HR,2,4,14880,55,Yes
8974,39,HR,1,3,5400,100,No
8975,37,IT,6,5,6158,23,Yes
8976,46,Marketing,15,4,10994,97,Yes
8977,42,HR,20,2,4020,119,No
8978,48,Finance,8,1,4549,48,No
8979,21,Finance,11,3,14110,42,Yes
8980,56,IT,28,3,10965,108,No
8981,57,Operations,23,1,9902,107,No
8982,22,IT,32,4,3877,2,Yes
8983,37,IT,13,2,10009,22,No
8984,58,Marketing,17,5,6080,19,No
8985,41,Marketing,4,4,6534,108,Yes
8986,29,Operations,14,1,14799,14,Yes
8987,33,Operations,6,4,10791,42,No
8988,31,Operations,24,4,12512,79,No
8989,36,Operations,13,1,8336,70,No
8990,36,Operations,34,1,6103,32,Yes
8991,22,IT,23,5,5836,54,No
8992,28,IT,14,1,9313,82,Yes
8993,33,Finance,10,1,5117,81,Yes
8994,37,Finance,23,1,12326,40,No
8995,59,HR,10,3,14352,17,No
8996,44,IT,16,1,14319,2,No
8997,23,Operations,5,1,5717,2,No
8998,50,HR,20,1,11126,99,No
8999,33,Marketing,7,5,9414,15,Yes
9000,39,IT,14,4,10441,42,No
9001,27,Finance,31,1,13783,22,No
9002,29,IT,9,1,11381,86,Yes
9003,39,IT,27,5,13961,14,Yes
9004,42,IT,14,4,14746,72,Yes
9005,38,IT,11,5,6379,57,Yes
9006,43,Marketing,17,2,14749,39,Yes
9007,22,Finance,23,2,4569,117,No
9008,31,IT,28,2,6925,37,Yes
9009,51,Marketing,9,1,4487,116,Yes
9010,53,HR,13,5,11759,81,Yes
9011,34,IT,15,1,6823,101,No
9012,36,Marketing,10,2,6504,5,Yes
9013,31,Operations,25,4,5622,107,No
9014,53,HR,18,4,8519,100,No
9015,27,Finance,17,5,9735,45,No
9016,51,IT,29,4,3913,5,No
9017,34,IT,31,2,8229,84,No
9018,48,Marketing,22,5,11239,93,Yes
9019,36,Finance,11,5,11935,91,No
9020,39,Operations,12,2,8201,19,No
9021,37,HR,20,2,13925,18,Yes
9022,46,Finance,20,2,13864,13,Yes
9023,26,IT,28,2,8397,64,No
9024,29,Marketing,28,5,9695,90,Yes
9025,37,Operations,26,4,3541,115,No
9026,51,Marketing,28,2,7862,95,Yes
9027,32,HR,14,3,12398,28,No
9028,43,Finance,11,5,11375,30,No
9029,25,Marketing,18,1,10721,24,No
9030,56,Marketing,11,4,13173,118,Yes
9031,56,IT,22,5,11180,70,Yes
9032,23,Marketing,4,2,9609,102,Yes
9033,44,Operations,25,3,7734,45,Yes
9034,37,Finance,9,1,7689,51,No
9035,59,HR,21,4,12448,15,Yes
9036,46,Marketing,22,2,13943,107,Yes
9037,24,Operations,10,5,7096,118,No
9038,32,HR,27,5,14768,10,No
9039,21,Operations,30,4,10151,17,Yes
9040,41,Marketing,7,3,7814,107,No
9041,39,Marketing,27,2,6780,55,Yes
9042,41,Finance,15,4,11474,105,Yes
9043,38,IT,30,4,6600,55,Yes
9044,23,Operations,15,5,9974,56,No
9045,52,IT,4,4,12401,68,No
9046,30,IT,34,1,9265,119,No
9047,35,HR,24,1,3440,65,No
9048,25,HR,12,2,6807,73,No
9049,24,Operations,28,4,3473,89,Yes
9050,48,IT,26,5,10289,87,Yes
9051,24,Finance,16,2,4857,89,No
9052,35,IT,28,3,5779,15,Yes
9053,37,HR,33,5,8036,88,Yes
9054,23,IT,29,3,7342,101,No
9055,30,Marketing,30,2,13133,5,No
9056,43,Marketing,21,1,12738,51,No
9057,38,Finance,24,5,14547,119,Yes
9058,21,Operations,3,5,11748,54,No
9059,55,IT,34,2,8243,75,Yes
9060,51,Marketing,8,5,10033,72,No
9061,21,Operations,25,5,7342,48,No
9062,23,Marketing,26,2,14669,105,No
9063,23,Operations,26,4,8054,71,No
9064,57,Operations,17,2,14422,55,No
9065,39,Marketing,29,5,6338,94,Yes
9066,49,HR,30,2,10757,40,Yes
9067,45,Operations,2,5,13018,95,No
9068,53,IT,28,3,13390,70,No
9069,56,Marketing,6,3,14548,95,Yes
9070,49,HR,17,1,9294,105,No
9071,46,Marketing,15,2,7219,55,No
9072,24,Finance,31,2,11186,88,Yes
9073,34,IT,24,3,9415,96,Yes
9074,47,Finance,31,3,4894,114,Yes
9075,53,Operations,18,3,8459,62,Yes
9076,42,Operations,2,1,12944,117,Yes
9077,23,Finance,34,1,6801,27,No
9078,43,Finance,28,4,5655,74,Yes
9079,41,Operations,10,2,6518,30,Yes
9080,43,HR,5,1,8681,54,Yes
9081,24,IT,18,5,8076,51,Yes
9082,41,Marketing,26,2,12672,73,Yes
9083,57,Finance,4,4,13770,65,No
9084,51,IT,25,3,12745,45,No
9085,41,Marketing,34,4,3645,107,Yes
9086,46,Marketing,18,2,13018,3,No
9087,55,Finance,16,3,12741,21,No
9088,58,HR,34,4,4698,44,No
9089,44,HR,12,4,10937,115,No
9090,31,IT,13,2,6570,27,No
9091,49,IT,29,1,6426,9,Yes
9092,23,Operations,16,5,14896,65,No
9093,21,HR,14,4,14416,48,Yes
9094,39,IT,17,5,7785,94,Yes
9095,42,Operations,13,2,7574,105,No
9096,34,Marketing,13,2,3390,86,Yes
9097,34,IT,32,1,4281,79,Yes
9098,36,Operations,10,3,3506,72,No
9099,53,HR,10,5,4722,50,Yes
9100,33,Marketing,25,4,3957,42,No
9101,58,IT,2,3,8858,5,No
9102,32,HR,24,5,12926,24,Yes
9103,58,Marketing,16,5,9437,3,No
9104,59,Finance,21,3,3762,111,No
9105,53,HR,28,3,8596,75,No
9106,53,Finance,25,1,8949,23,No
9107,49,IT,33,4,13747,55,No
9108,25,Operations,25,4,9262,90,No
9109,26,IT,8,4,9621,111,No
9110,51,HR,10,3,13803,54,Yes
9111,36,Finance,6,1,14885,53,No
9112,51,Finance,29,2,12951,2,No
9113,45,Marketing,1,1,5889,75,No
9114,53,IT,29,3,10777,46,Yes
9115,33,IT,3,1,4342,115,Yes
9116,30,HR,13,3,8514,29,No
9117,44,Finance,12,5,10215,75,No
9118,30,HR,24,5,12828,40,No
9119,51,HR,12,2,14701,105,Yes
9120,33,Finance,12,5,9618,54,Yes
9121,23,HR,5,2,10753,58,No
9122,54,Finance,25,4,11741,39,Yes
9123,48,HR,13,3,5005,44,No
9124,39,Operations,7,4,9871,21,No
9125,43,HR,23,4,5183,14,No
9126,52,HR,21,2,13757,91,Yes
9127,33,Operations,20,3,11950,16,Yes
9128,53,IT,25,2,3323,58,Yes
9129,54,Finance,9,1,10364,107,No
9130,53,Marketing,12,4,13117,111,No
9131,25,Operations,13,3,11302,24,Yes
9132,23,IT,8,4,4823,42,No
9133,27,HR,6,1,6621,63,Yes
9134,44,IT,30,1,4138,50,Yes
9135,42,Operations,15,3,4720,60,No
9136,43,HR,7,3,3723,44,Yes
9137,50,IT,14,1,9631,2,No
9138,38,Marketing,24,4,5412,35,No
9139,52,Finance,14,5,3766,94,No
9140,27,Finance,24,4,14573,119,Yes
9141,53,Operations,6,5,13352,78,Yes
9142,25,HR,25,2,12485,109,Yes
9143,48,HR,7,3,13559,63,Yes
9144,28,Finance,17,1,7017,27,No
9145,35,IT,20,2,7270,106,Yes
9146,24,HR,15,4,10186,94,Yes
9147,54,Marketing,2,5,4958,44,No
9148,25,Marketing,0,3,11128,83,No
9149,53,HR,12,5,12186,113,No
9150,25,HR,31,4,9397,108,No
9151,58,Finance,11,4,4851,20,Yes
9152,54,Operations,30,1,14168,26,No
9153,46,Finance,1,2,9910,82,Yes
9154,21,Operations,7,3,6871,99,Yes
9155,24,Marketing,24,1,6223,75,Yes
9156,59,Operations,4,5,12414,34,No
9157,46,Finance,1,2,10981,47,No
9158,53,HR,2,3,12668,96,Yes
9159,53,Operations,21,5,7877,99,Yes
9160,28,Finance,32,3,12132,104,No
9161,40,Marketing,31,3,14443,22,No
9162,36,Operations,16,2,9361,63,Yes
9163,41,Marketing,17,5,3817,12,Yes
9164,46,Marketing,2,1,6916,117,No
9165,43,IT,5,1,10487,29,No
9166,38,Operations,12,1,5070,73,Yes
9167,51,Finance,30,3,11828,104,No
9168,32,Operations,16,4,7806,19,No
9169,21,Operations,20,2,9842,5,No
9170,29,Marketing,15,1,13568,94,Yes
9171,23,Marketing,16,2,6675,18,No
9172,46,Marketing,31,3,14593,66,No
9173,29,Marketing,0,2,10861,73,No
9174,36,Finance,7,1,5520,9,No
9175,44,HR,0,1,5525,55,No
9176,34,IT,1,3,8017,20,No
9177,23,Marketing,23,3,9699,55,No
9178,54,Marketing,26,5,5635,56,No
9179,53,IT,19,3,8772,1,Yes
9180,44,Marketing,20,4,9837,108,Yes
9181,29,HR,34,4,8159,38,No
9182,33,Operations,14,1,3259,60,Yes
9183,22,IT,29,3,5996,44,No
9184,27,Finance,3,4,11947,93,No
9185,41,IT,14,4,10808,109,Yes
9186,39,HR,22,5,7101,27,Yes
9187,45,Finance,14,3,9454,17,No
9188,42,Operations,25,5,11257,13,No
9189,31,Marketing,11,2,5778,54,No
9190,53,IT,17,5,4169,58,Yes
9191,52,Finance,5,2,4666,108,Yes
9192,41,IT,17,2,11851,18,No
9193,59,Operations,23,3,7999,103,No
9194,40,IT,27,2,14733,99,No
9195,28,Finance,14,2,3360,40,Yes
9196,57,HR,18,5,11021,11,No
9197,29,Finance,4,3,8714,19,No
9198,45,IT,3,3,9043,33,No
9199,45,Operations,16,2,10105,35,Yes
9200,53,Marketing,9,5,10752,20,No
9201,22,Marketing,11,5,10522,55,No
9202,39,Operations,4,5,6797,82,Yes
9203,40,IT,6,5,13265,40,Yes
9204,49,Operations,22,1,14553,40,Yes
9205,26,IT,1,2,13310,42,Yes
9206,37,Finance,29,2,6760,105,No
9207,45,HR,4,2,11368,98,Yes
9208,58,IT,19,3,7040,71,Yes
9209,24,Marketing,25,3,9170,85,No
9210,50,Marketing,5,5,11128,106,Yes
9211,40,HR,28,3,12504,37,Yes
9212,23,IT,9,4,9983,17,No
9213,43,HR,15,2,6999,7,No
9214,38,Finance,33,2,14239,118,No
9215,46,HR,30,1,11722,65,No
9216,56,Finance,4,1,14747,19,Yes
9217,28,Marketing,32,4,14697,68,No
9218,37,Finance,18,1,14609,56,No
9219,51,IT,31,5,14842,105,No
9220,57,IT,22,5,4261,93,Yes
9221,53,IT,2,2,8256,17,No
9222,47,IT,0,5,8282,107,Yes
9223,24,Operations,27,1,5886,59,Yes
9224,42,Finance,4,4,7942,86,No
9225,46,IT,12,5,10043,116,Yes
9226,52,HR,10,2,8147,1,No
9227,44,HR,21,2,11447,41,Yes
9228,55,Operations,22,1,10970,63,No
9229,57,Finance,11,5,8871,43,No
9230,52,Finance,20,1,4778,50,No
9231,27,Finance,18,2,7760,100,Yes
9232,53,Operations,4,4,7360,105,No
9233,51,Finance,23,5,4980,95,Yes
9234,32,Finance,29,4,4587,64,Yes
9235,31,IT,7,5,14744,102,No
9236,44,Finance,1,2,11592,64,Yes
9237,28,IT,33,5,9603,117,Yes
9238,52,IT,22,2,6637,53,No
9239,58,Finance,2,3,10300,112,Yes
9240,42,HR,23,2,10164,107,Yes
9241,54,Marketing,17,2,12406,94,No
9242,39,HR,30,5,4147,38,No
9243,40,Finance,13,4,8550,7,No
9244,34,Finance,0,2,10385,66,No
9245,53,HR,13,5,5450,110,Yes
9246,30,Finance,4,2,10138,75,Yes
9247,36,IT,30,1,6393,112,No
9248,24,Operations,30,1,14334,97,Yes
9249,47,Finance,29,1,9357,48,No
9250,48,Finance,0,1,12065,88,No
9251,36,HR,2,4,8664,35,Yes
9252,53,IT,19,2,11565,6,No
9253,39,HR,20,1,4194,14,Yes
9254,41,HR,29,5,9487,84,Yes
9255,42,Finance,29,1,6527,24,Yes
9256,29,IT,4,3,6481,111,No
9257,29,Finance,9,3,8615,56,Yes
9258,29,Finance,23,4,10458,37,Yes
9259,47,Finance,5,3,11016,36,Yes
9260,37,Finance,9,5,13341,15,No
9261,28,Operations,9,1,5057,0,Yes
