EmployeeID,Age,Department,YearsExperience,PerformanceScore,MonthlySalary,TrainingHours,PromotionLast5Years,,,
69256,50,Marketing,15,3,9543,53,No,,,
69257,50,HR,13,4,4408,14,No,,,
69258,56,Marketing,9,5,14183,117,No,,,
69259,41,IT,26,5,3931,85,No,,,
69260,57,Finance,7,3,9550,86,No,,,
69261,41,Marketing,4,4,10480,24,No,,,
69262,49,Marketing,17,1,9100,24,No,,,
69263,28,Finance,0,2,12815,12,No,,,
69264,59,Finance,15,5,9830,78,No,,,
69265,25,IT,22,1,10960,32,Yes,,,
69266,34,Finance,2,3,9859,75,Yes,,,
69267,41,HR,25,4,5391,63,No,,,
69268,58,HR,6,5,6802,98,Yes,,,
69269,35,Marketing,4,1,10781,2,No,,,
69270,50,HR,19,3,8954,80,Yes,,,
69271,27,IT,27,3,4557,27,Yes,,,
69272,47,Operations,25,5,14549,42,Yes,,,
69273,28,Operations,34,2,5227,110,Yes,,,
69274,55,Marketing,2,3,14435,113,Yes,,,
69275,59,HR,22,1,11168,8,Yes,,,
69276,51,IT,30,1,14462,118,Yes,,,
69277,50,Finance,7,5,9628,25,Yes,,,
69278,47,Finance,23,3,10676,116,Yes,,,
69279,21,Operations,8,1,6730,15,Yes,,,
69280,53,HR,13,2,5438,63,No,,,
69281,34,HR,26,5,10322,30,Yes,,,
69282,27,Finance,12,3,3326,30,Yes,,,
69283,42,HR,19,1,5693,103,No,,,
69284,25,HR,24,1,8893,63,No,,,
69285,41,Finance,12,1,8357,100,Yes,,,
69286,51,HR,1,1,9992,71,Yes,,,
69287,47,Operations,16,1,4828,56,No,,,
69288,35,Finance,12,1,12025,58,No,,,
69289,43,HR,25,4,4522,30,No,,,
69290,37,HR,29,3,14819,79,No,,,
69291,50,Marketing,7,5,8290,25,No,,,
69292,56,Finance,16,4,3932,71,Yes,,,
69293,22,Finance,19,1,5047,50,No,,,
69294,22,Finance,34,3,5719,112,No,,,
69295,53,Operations,22,1,10097,21,No,,,
69296,40,Finance,16,4,13436,82,Yes,,,
69297,30,HR,3,1,4164,115,No,,,
69298,25,Operations,3,4,6214,106,Yes,,,
69299,37,IT,19,1,9272,111,Yes,,,
69300,59,Finance,33,4,9500,40,Yes,,,
69301,38,IT,29,3,6301,57,Yes,,,
69302,29,Operations,28,3,8624,107,Yes,,,
69303,30,HR,12,1,12226,29,Yes,,,
69304,52,HR,20,1,4176,79,No,,,
69305,59,HR,23,2,11049,4,No,,,
69306,38,Finance,13,3,14457,60,No,,,
69307,44,IT,27,2,4884,85,No,,,
69308,22,Marketing,11,5,3165,113,No,,,
69309,36,Marketing,3,4,11672,5,No,,,
69310,35,Marketing,29,3,7875,54,Yes,,,
69311,40,Marketing,3,2,6021,15,Yes,,,
69312,27,Marketing,28,5,9500,94,Yes,,,
69313,38,Finance,3,5,6821,42,Yes,,,
69314,45,HR,0,2,13544,67,No,,,
69315,33,IT,34,5,4154,63,Yes,,,
69316,31,HR,6,2,14605,115,Yes,,,
69317,57,Operations,26,4,7692,30,Yes,,,
69318,28,Finance,18,3,12127,105,Yes,,,
69319,47,Marketing,30,3,13120,97,No,,,
69320,40,Marketing,27,1,6685,93,No,,,
69321,54,Operations,34,1,5266,11,Yes,,,
69322,24,Operations,33,1,6741,95,Yes,,,
69323,35,Marketing,3,3,6606,71,Yes,,,
69324,33,Marketing,30,1,9016,107,No,,,
69325,42,IT,26,2,10701,11,No,,,
69326,46,Marketing,21,4,7527,115,Yes,,,
69327,29,Marketing,8,4,7973,83,No,,,
69328,25,Operations,1,4,12001,102,Yes,,,
69329,50,IT,23,1,14892,62,Yes,,,
69330,24,Marketing,24,5,12727,72,Yes,,,
69331,51,Operations,26,2,7164,53,No,,,
69332,34,IT,27,1,14765,25,No,,,
69333,45,Marketing,7,5,8964,56,Yes,,,
69334,48,Finance,15,5,13072,58,Yes,,,
69335,35,Operations,32,5,14631,62,Yes,,,
69336,23,IT,32,3,3648,50,Yes,,,
69337,51,IT,33,5,14687,85,No,,,
69338,33,Finance,22,3,13329,39,No,,,
69339,29,IT,21,1,6959,97,No,,,
69340,22,Marketing,33,5,4263,67,No,,,
69341,43,Marketing,30,3,5359,74,No,,,
69342,53,Operations,22,4,12582,82,Yes,,,
69343,48,IT,24,2,8448,23,No,,,
69344,28,Finance,18,2,12734,33,No,,,
69345,56,IT,17,1,4719,6,No,,,
69346,22,Finance,7,4,14189,75,Yes,,,
69347,44,HR,17,1,4899,53,No,,,
69348,42,IT,16,5,13328,28,No,,,
69349,35,HR,31,4,12827,70,Yes,,,
69350,44,HR,19,2,10391,36,Yes,,,
69351,25,Finance,17,5,6336,14,No,,,
69352,47,Operations,3,3,14026,80,No,,,
69353,53,IT,26,3,4441,42,No,,,
69354,41,Finance,10,1,11243,87,No,,,
69355,37,IT,19,3,12408,110,No,,,
69356,55,Finance,0,4,14739,66,No,,,
69357,46,Marketing,32,4,9214,18,No,,,
69358,45,HR,6,1,11768,91,Yes,,,
69359,41,HR,21,5,9724,89,No,,,
69360,31,IT,14,1,12670,101,No,,,
69361,44,HR,20,5,11434,114,Yes,,,
69362,34,Operations,28,2,4365,99,No,,,
69363,44,Marketing,5,2,5300,52,Yes,,,
69364,29,IT,17,5,7338,110,Yes,,,
69365,22,IT,19,2,7360,26,No,,,
69366,26,Finance,34,1,10837,81,Yes,,,
69367,45,HR,4,2,11842,60,Yes,,,
69368,37,HR,18,1,14802,63,Yes,,,
69369,23,Operations,6,1,5516,83,No,,,
69370,25,Finance,19,3,5828,41,Yes,,,
69371,52,Marketing,25,1,12190,49,Yes,,,
69372,49,Finance,18,5,5322,59,No,,,
69373,56,IT,29,3,14485,113,Yes,,,
69374,56,Marketing,28,3,9379,40,No,,,
69375,45,Marketing,2,5,6780,20,Yes,,,
69376,48,IT,19,2,3382,48,Yes,,,
69377,55,Marketing,21,2,8148,88,No,,,
69378,33,Marketing,5,1,9342,101,Yes,,,
69379,35,Marketing,7,2,3267,116,Yes,,,
69380,47,Marketing,29,1,5042,17,Yes,,,
69381,31,IT,4,2,14381,29,Yes,,,
69382,26,Operations,29,4,4627,83,No,,,
69383,47,Marketing,6,5,14058,98,No,,,
69384,50,IT,19,4,10875,18,No,,,
69385,53,Marketing,16,2,7910,47,Yes,,,
69386,58,Finance,4,2,11548,83,No,,,
69387,39,IT,18,5,12137,4,Yes,,,
69388,42,Finance,32,3,11595,8,Yes,,,
69389,59,IT,32,3,6133,90,Yes,,,
69390,33,Finance,29,1,6998,8,Yes,,,
69391,24,IT,15,5,4682,38,Yes,,,
69392,26,IT,30,5,7427,22,No,,,
69393,49,IT,1,5,11316,41,No,,,
69394,50,HR,17,1,12808,69,Yes,,,
69395,45,Finance,20,5,13898,7,No,,,
69396,35,HR,20,5,3412,78,Yes,,,
69397,32,IT,2,2,13505,88,Yes,,,
69398,41,Marketing,29,5,7071,90,No,,,
69399,38,IT,5,1,3519,13,Yes,,,
69400,45,Marketing,21,2,6308,3,No,,,
69401,58,Operations,34,2,7708,72,No,,,
69402,25,Marketing,33,2,8660,87,Yes,,,
69403,32,Marketing,24,5,8189,48,Yes,,,
69404,49,Finance,11,2,4611,90,No,,,
69405,42,Operations,34,3,13456,55,Yes,,,
69406,51,Marketing,20,2,7837,13,No,,,
69407,48,Operations,24,5,4462,23,Yes,,,
69408,43,IT,31,1,11198,24,Yes,,,
69409,36,HR,27,5,8294,12,No,,,
69410,53,Marketing,18,2,10460,69,Yes,,,
69411,59,Finance,18,1,11562,26,Yes,,,
69412,24,Marketing,3,2,12294,97,No,,,
69413,26,Finance,3,1,12541,114,Yes,,,
69414,31,Marketing,20,3,9711,109,Yes,,,
69415,30,Finance,31,4,8246,57,Yes,,,
69416,51,Marketing,6,3,5154,35,Yes,,,
69417,27,HR,2,4,14104,47,Yes,,,
69418,34,IT,33,3,13447,21,Yes,,,
69419,26,HR,20,1,12973,88,Yes,,,
69420,57,Marketing,26,2,6027,33,No,,,
69421,38,Finance,27,1,11224,27,No,,,
69422,53,Marketing,27,4,3458,43,No,,,
69423,50,HR,22,2,3825,41,No,,,
69424,40,HR,4,5,5116,34,Yes,,,
69425,48,Marketing,21,5,5432,84,Yes,,,
69426,21,Operations,2,2,11426,11,No,,,
69427,37,IT,16,1,3398,111,Yes,,,
69428,46,Marketing,13,3,9711,103,Yes,,,
69429,38,Operations,1,4,14002,85,No,,,
69430,58,Finance,17,5,7043,32,No,,,
69431,44,Finance,13,5,12786,118,No,,,
69432,38,HR,24,1,6677,23,No,,,
69433,59,HR,0,1,14451,61,Yes,,,
69434,35,IT,22,1,13699,59,No,,,
69435,56,Finance,12,5,3473,60,Yes,,,
69436,46,HR,23,5,8743,17,No,,,
69437,52,Marketing,34,1,4611,85,No,,,
69438,40,HR,5,1,12083,97,Yes,,,
69439,26,Operations,12,1,12687,99,No,,,
69440,47,IT,18,2,13569,40,Yes,,,
69441,28,IT,26,1,7221,85,No,,,
69442,59,HR,26,4,12031,41,No,,,
69443,42,HR,10,1,14165,46,No,,,
69444,57,IT,28,1,13052,68,No,,,
69445,58,Operations,24,2,7122,61,Yes,,,
69446,27,HR,12,2,4751,92,No,,,
69447,29,Operations,0,5,12427,6,Yes,,,
69448,54,IT,7,4,10945,27,Yes,,,
69449,54,Operations,2,3,7419,98,Yes,,,
69450,48,IT,8,5,14981,24,Yes,,,
69451,29,Operations,11,5,4359,101,Yes,,,
69452,50,Marketing,23,5,8843,72,Yes,,,
69453,58,HR,23,1,14188,93,Yes,,,
69454,51,IT,14,5,4114,33,Yes,,,
69455,28,IT,10,4,7204,58,Yes,,,
69456,28,Marketing,30,1,14985,15,No,,,
69457,57,HR,12,4,4191,79,Yes,,,
69458,34,Operations,7,1,8545,46,No,,,
69459,29,IT,11,4,4637,82,Yes,,,
69460,54,Operations,8,4,10144,53,No,,,
69461,45,Marketing,21,3,6385,102,No,,,
69462,29,IT,14,3,3503,34,Yes,,,
69463,23,IT,10,2,9993,108,No,,,
69464,58,IT,27,4,7954,116,No,,,
69465,52,Operations,6,4,3216,90,No,,,
69466,47,Operations,10,5,10808,65,Yes,,,
69467,30,IT,8,2,6612,2,Yes,,,
69468,22,Marketing,1,3,14986,109,No,,,
69469,38,IT,22,1,11182,9,No,,,
69470,44,Finance,2,5,3349,47,Yes,,,
69471,43,IT,4,4,6470,90,Yes,,,
69472,22,HR,12,3,11921,57,Yes,,,
69473,54,Finance,19,1,4051,6,No,,,
69474,47,Finance,23,2,10466,118,Yes,,,
69475,55,IT,8,3,4599,119,No,,,
69476,28,Marketing,22,1,5433,24,No,,,
69477,27,Marketing,11,2,3999,108,No,,,
69478,33,Finance,24,1,6349,72,No,,,
69479,32,Operations,24,1,14418,5,No,,,
69480,33,HR,5,5,13362,0,Yes,,,
69481,37,HR,20,2,6693,64,Yes,,,
69482,35,HR,29,5,13824,0,Yes,,,
69483,34,Operations,27,1,5973,119,Yes,,,
69484,39,HR,30,4,10718,2,Yes,,,
69485,55,Operations,13,2,7842,20,No,,,
69486,38,Marketing,20,1,7704,61,No,,,
69487,37,HR,17,3,8061,49,Yes,,,
69488,40,Operations,1,1,3558,88,No,,,
69489,45,Operations,15,2,14593,100,No,,,
69490,57,HR,15,5,12168,18,Yes,,,
69491,43,IT,16,2,12814,99,Yes,,,
69492,43,Finance,5,5,5857,107,Yes,,,
69493,31,Finance,14,2,9158,98,Yes,,,
69494,40,Operations,33,2,13954,98,No,,,
69495,27,Marketing,24,1,4085,59,No,,,
69496,43,Finance,28,1,13275,86,No,,,
69497,43,IT,27,2,8310,24,Yes,,,
69498,47,HR,3,2,9159,71,No,,,
69499,41,Marketing,20,3,14900,35,Yes,,,
69500,41,Finance,17,5,6845,60,Yes,,,
69501,52,HR,31,4,8915,51,Yes,,,
69502,48,HR,7,5,10017,56,No,,,
69503,57,HR,29,2,14434,61,No,,,
69504,22,Marketing,32,5,4395,104,Yes,,,
69505,49,HR,29,3,6831,17,Yes,,,
69506,29,Operations,11,2,11182,100,No,,,
69507,55,Marketing,23,2,5509,6,Yes,,,
69508,58,Finance,3,5,8777,24,Yes,,,
69509,59,Finance,0,1,5701,108,Yes,,,
69510,24,Marketing,29,2,10030,7,No,,,
69511,42,Operations,31,1,12498,35,No,,,
69512,43,Marketing,23,1,6188,45,No,,,
69513,26,IT,5,5,10547,26,Yes,,,
69514,56,IT,11,3,13091,20,Yes,,,
69515,40,Marketing,8,4,13047,65,Yes,,,
69516,25,HR,7,4,8229,75,No,,,
69517,32,HR,24,5,10182,68,Yes,,,
69518,21,Marketing,22,2,7373,28,Yes,,,
69519,59,HR,9,4,14016,14,No,,,
69520,23,HR,10,5,4737,63,No,,,
69521,41,Marketing,21,4,8630,52,Yes,,,
69522,22,Operations,10,5,3990,58,No,,,
69523,52,HR,0,2,12151,0,Yes,,,
69524,49,Finance,6,4,14572,68,No,,,
69525,48,Operations,18,1,12964,20,No,,,
69526,53,Marketing,23,1,5090,77,Yes,,,
69527,46,Operations,30,4,12613,9,Yes,,,
69528,35,IT,22,5,8328,23,Yes,,,
69529,46,Finance,8,3,11782,74,No,,,
69530,29,IT,28,5,10198,103,No,,,
69531,41,Marketing,14,4,4956,4,No,,,
69532,40,IT,26,2,8353,30,No,,,
69533,47,Finance,31,3,14327,24,No,,,
69534,21,IT,28,2,11081,13,No,,,
69535,29,Finance,33,4,14327,14,No,,,
69536,58,Operations,32,1,12331,5,No,,,
69537,40,IT,0,5,5055,7,No,,,
69538,39,HR,24,4,12129,108,No,,,
69539,31,Finance,16,1,13133,91,Yes,,,
69540,34,HR,16,3,10727,44,No,,,
69541,45,Finance,19,1,8982,10,Yes,,,
69542,32,Operations,9,5,8919,5,Yes,,,
69543,27,Operations,1,5,3889,23,Yes,,,
69544,23,Marketing,32,5,9000,69,No,,,
69545,59,Finance,21,3,4343,98,Yes,,,
69546,36,Marketing,28,5,7142,91,No,,,
69547,21,Marketing,23,4,3851,51,No,,,
69548,35,IT,25,4,5939,15,Yes,,,
69549,31,Operations,24,4,14815,8,No,,,
69550,21,Finance,25,3,8172,41,Yes,,,
69551,23,IT,25,4,13583,45,Yes,,,
69552,42,Marketing,25,5,6672,43,Yes,,,
69553,26,Finance,23,4,7055,48,No,,,
69554,42,HR,34,5,3952,82,No,,,
69555,48,Operations,8,5,5998,36,No,,,
69556,34,Marketing,32,4,3845,28,Yes,,,
69557,52,Marketing,27,2,5837,83,No,,,
69558,49,Marketing,23,5,11885,17,Yes,,,
69559,25,IT,0,2,14346,98,Yes,,,
69560,55,HR,20,2,5463,65,Yes,,,
69561,31,Operations,15,1,13850,98,No,,,
69562,21,HR,0,1,8737,25,No,,,
69563,27,HR,34,5,6842,50,Yes,,,
69564,23,Operations,25,4,7683,62,No,,,
69565,42,HR,12,4,3688,73,Yes,,,
69566,51,HR,4,1,9756,47,Yes,,,
69567,23,Operations,23,5,9868,60,Yes,,,
69568,37,HR,0,3,6615,88,No,,,
69569,38,Marketing,9,5,4158,59,Yes,,,
69570,35,IT,5,4,9697,57,Yes,,,
69571,58,IT,26,4,7770,105,Yes,,,
69572,55,Operations,25,2,5516,32,No,,,
69573,36,Finance,11,2,10128,83,No,,,
69574,50,Finance,15,2,4771,118,No,,,
69575,55,IT,18,1,3005,82,No,,,
69576,37,Finance,24,1,11234,2,No,,,
69577,35,Operations,20,2,3341,40,Yes,,,
69578,47,IT,33,3,12066,65,No,,,
69579,21,Marketing,4,3,5080,98,Yes,,,
69580,50,Marketing,12,2,8237,101,Yes,,,
69581,50,Finance,22,5,10784,89,Yes,,,
69582,25,HR,12,1,5837,49,Yes,,,
69583,21,Operations,18,1,6805,100,Yes,,,
69584,24,IT,29,3,8538,24,No,,,
69585,31,Operations,8,2,14424,9,No,,,
69586,33,Operations,34,2,9712,29,No,,,
69587,30,Operations,15,2,12573,1,Yes,,,
69588,44,Finance,16,4,8939,4,No,,,
69589,40,HR,0,2,14684,64,No,,,
69590,38,Marketing,27,3,11868,52,Yes,,,
69591,43,Finance,4,3,5315,84,Yes,,,
69592,55,HR,13,5,6985,37,Yes,,,
69593,47,HR,30,3,5539,48,Yes,,,
69594,35,Operations,21,3,11250,25,Yes,,,
69595,44,IT,22,5,8686,96,No,,,
69596,50,Marketing,1,2,5287,86,Yes,,,
69597,21,Marketing,2,3,11641,25,No,,,
69598,23,Finance,27,5,4898,83,Yes,,,
69599,59,Finance,26,1,13446,94,No,,,
69600,44,Finance,5,4,10312,87,Yes,,,
69601,52,Finance,29,2,14106,117,Yes,,,
69602,24,Finance,7,3,10949,17,No,,,
69603,54,IT,23,5,12592,81,No,,,
69604,21,IT,0,5,14262,7,Yes,,,
69605,41,HR,25,1,11493,113,Yes,,,
69606,28,HR,10,3,10505,45,Yes,,,
69607,32,Finance,21,4,7607,28,Yes,,,
69608,21,Marketing,21,4,10987,44,Yes,,,
69609,42,Finance,26,1,14920,117,Yes,,,
69610,34,Marketing,26,2,10131,108,Yes,,,
69611,45,Marketing,33,3,6545,79,Yes,,,
69612,48,IT,18,2,4585,22,No,,,
69613,28,HR,28,5,14925,69,Yes,,,
69614,57,Marketing,16,4,12636,11,No,,,
69615,45,HR,19,3,12383,95,Yes,,,
69616,43,HR,17,5,6216,109,Yes,,,
69617,57,Finance,7,1,8597,57,No,,,
69618,36,HR,28,5,5352,23,Yes,,,
69619,24,Operations,30,4,6702,6,No,,,
69620,58,Operations,9,4,7988,116,No,,,
69621,56,HR,11,4,9455,66,No,,,
69622,53,Operations,7,5,14361,87,No,,,
69623,50,HR,17,2,8848,8,Yes,,,
69624,31,Marketing,1,2,8632,61,No,,,
69625,33,IT,13,3,14593,6,No,,,
69626,24,Finance,14,3,14042,33,No,,,
69627,44,Finance,3,4,12250,72,Yes,,,
69628,53,Finance,5,5,7798,65,No,,,
69629,53,IT,27,2,12066,62,Yes,,,
69630,32,Operations,32,1,12978,18,No,,,
69631,41,HR,9,5,9903,36,Yes,,,
69632,53,Operations,32,2,11449,30,No,,,
69633,53,Finance,15,5,6985,90,No,,,
69634,29,HR,26,3,13168,103,No,,,
69635,51,Finance,12,2,7138,56,Yes,,,
69636,50,HR,22,1,4540,47,Yes,,,
69637,36,IT,6,4,12858,69,Yes,,,
69638,32,Marketing,17,5,8010,21,No,,,
69639,29,IT,33,1,12888,80,No,,,
69640,55,Operations,1,4,8416,33,No,,,
69641,26,Finance,6,2,3627,24,Yes,,,
69642,45,IT,1,2,9169,58,No,,,
69643,48,Marketing,19,1,5296,67,Yes,,,
69644,43,Finance,21,1,8963,100,Yes,,,
69645,49,Marketing,0,2,4713,115,No,,,
69646,42,Operations,9,5,14903,87,Yes,,,
69647,44,Finance,33,1,5934,28,No,,,
69648,40,IT,17,5,4672,49,Yes,,,
69649,47,Marketing,5,4,14984,2,No,,,
69650,59,HR,2,5,11396,110,Yes,,,
69651,53,Marketing,23,1,4505,8,Yes,,,
69652,39,Operations,27,3,6369,102,Yes,,,
69653,46,HR,8,2,5725,9,Yes,,,
69654,58,Marketing,24,5,5344,35,No,,,
69655,23,Finance,31,4,14987,80,Yes,,,
69656,43,Operations,27,3,6582,4,Yes,,,
69657,47,HR,11,1,6463,103,Yes,,,
69658,47,Operations,29,5,4177,119,Yes,,,
69659,30,Marketing,3,5,8922,60,Yes,,,
69660,44,Finance,15,4,11073,18,No,,,
69661,57,HR,0,4,4801,6,No,,,
69662,22,IT,3,5,12181,104,No,,,
69663,54,HR,33,3,10088,73,No,,,
69664,42,Finance,30,2,7339,78,No,,,
69665,22,Finance,11,1,11638,57,No,,,
69666,48,HR,2,5,4971,114,No,,,
69667,44,Finance,3,3,10306,86,No,,,
69668,58,Operations,3,5,11280,110,No,,,
69669,42,Marketing,27,3,4200,48,No,,,
69670,23,Operations,31,4,5983,39,No,,,
69671,57,Finance,31,5,6595,55,Yes,,,
69672,22,IT,22,4,5283,80,Yes,,,
69673,43,IT,24,3,7480,41,No,,,
69674,33,IT,1,2,13436,71,Yes,,,
69675,35,Operations,23,5,4328,84,No,,,
69676,53,Finance,22,1,6376,2,Yes,,,
69677,33,IT,18,1,12054,14,No,,,
69678,40,IT,10,5,8778,3,Yes,,,
69679,27,Operations,9,4,14062,76,Yes,,,
69680,33,Operations,29,5,12471,0,Yes,,,
69681,59,Operations,10,4,4306,88,No,,,
69682,24,Marketing,18,2,3012,95,No,,,
69683,47,Operations,16,3,3470,111,Yes,,,
69684,52,IT,30,4,13459,61,Yes,,,
69685,22,IT,30,2,13761,40,Yes,,,
69686,35,Operations,32,4,7696,96,No,,,
69687,25,IT,16,5,7844,82,Yes,,,
69688,23,Finance,5,3,7355,44,No,,,
69689,36,Marketing,15,2,6122,40,Yes,,,
69690,46,IT,24,4,14402,101,No,,,
69691,26,IT,3,4,10815,100,No,,,
69692,55,Finance,8,2,14350,34,Yes,,,
69693,58,Operations,7,1,12564,83,Yes,,,
69694,40,IT,17,4,7091,33,No,,,
69695,42,Finance,11,2,14505,99,Yes,,,
69696,41,IT,21,5,14431,112,No,,,
69697,52,Operations,8,4,4918,5,Yes,,,
69698,21,HR,31,5,12581,86,Yes,,,
69699,43,Finance,18,3,7841,64,No,,,
69700,38,HR,23,1,5951,93,No,,,
69701,37,Finance,32,2,6072,78,Yes,,,
69702,57,IT,11,2,7090,88,Yes,,,
69703,51,IT,14,5,12494,83,No,,,
69704,49,Operations,19,2,3605,65,No,,,
69705,33,Operations,22,1,5979,94,Yes,,,
69706,22,Finance,31,5,4242,106,Yes,,,
69707,29,Operations,20,1,7411,2,No,,,
69708,52,Marketing,34,5,6981,42,Yes,,,
69709,42,Finance,18,4,6839,34,No,,,
69710,38,Marketing,9,2,10438,103,No,,,
69711,38,Finance,0,3,14662,65,Yes,,,
69712,39,Finance,12,3,8280,8,Yes,,,
69713,58,Finance,12,3,3687,81,Yes,,,
69714,51,HR,34,3,5125,99,No,,,
69715,49,HR,2,3,14441,14,Yes,,,
69716,44,Operations,20,5,13463,115,Yes,,,
69717,53,IT,13,3,12395,102,Yes,,,
69718,39,Operations,20,4,3948,113,No,,,
69719,36,Marketing,26,2,4095,105,No,,,
69720,52,Finance,11,4,10508,11,No,,,
69721,41,HR,20,4,4693,103,No,,,
69722,50,Finance,7,4,11927,6,No,,,
69723,27,Finance,8,1,9724,119,Yes,,,
69724,58,IT,26,3,4916,33,Yes,,,
69725,32,HR,31,1,5840,86,No,,,
69726,48,HR,1,4,5766,49,No,,,
69727,34,HR,24,1,12609,37,No,,,
69728,27,Marketing,11,4,5057,3,No,,,
69729,37,Marketing,18,1,3230,59,Yes,,,
69730,43,IT,20,4,5300,82,No,,,
69731,33,Marketing,26,2,5550,24,No,,,
69732,40,Marketing,28,4,5661,7,Yes,,,
69733,25,IT,2,3,9392,21,No,,,
69734,26,IT,15,2,10805,100,No,,,
69735,33,Marketing,5,3,6275,96,Yes,,,
69736,23,HR,0,2,3480,11,No,,,
69737,51,Finance,18,1,12204,71,Yes,,,
69738,23,HR,3,3,10774,84,Yes,,,
69739,28,Finance,13,5,13304,70,No,,,
69740,27,Operations,7,5,10401,100,No,,,
69741,27,Finance,17,1,5216,96,Yes,,,
69742,31,Finance,13,4,10149,56,No,,,
69743,44,Finance,30,1,8711,18,No,,,
69744,41,IT,7,1,5407,2,No,,,
69745,40,Operations,5,4,6583,10,No,,,
69746,49,Finance,4,1,7321,58,No,,,
69747,30,Finance,12,2,11880,15,Yes,,,
69748,36,Marketing,33,2,8166,39,No,,,
69749,30,Operations,31,1,8854,2,No,,,
69750,58,Marketing,19,1,14640,5,No,,,
69751,53,Marketing,19,3,14039,84,Yes,,,
69752,25,Marketing,33,5,10704,92,No,,,
69753,32,Marketing,14,4,14881,38,No,,,
69754,28,Marketing,22,4,12834,26,No,,,
69755,26,HR,33,3,12714,100,Yes,,,
69756,43,HR,5,2,4350,103,No,,,
69757,23,Operations,6,1,4316,3,Yes,,,
69758,58,Operations,6,3,10426,101,No,,,
69759,49,Marketing,0,2,13181,78,No,,,
69760,54,Finance,15,1,14893,96,No,,,
69761,24,HR,32,2,7189,34,Yes,,,
69762,27,IT,11,3,13631,52,Yes,,,
69763,41,HR,6,5,9238,58,No,,,
69764,30,HR,23,4,9077,11,No,,,
69765,52,Operations,28,5,3972,20,No,,,
69766,45,Finance,21,3,11403,58,Yes,,,
69767,33,HR,27,2,3787,8,Yes,,,
69768,41,IT,23,2,6773,87,No,,,
69769,39,Finance,24,2,13745,2,No,,,
69770,28,Marketing,27,5,13029,25,Yes,,,
69771,40,Marketing,28,3,10130,62,No,,,
69772,28,HR,8,3,3404,34,Yes,,,
69773,36,HR,25,1,10993,61,No,,,
69774,48,Operations,10,3,13309,28,Yes,,,
69775,30,Operations,19,1,14273,39,Yes,,,
69776,41,HR,21,1,13463,99,Yes,,,
69777,57,Operations,21,2,14683,66,Yes,,,
69778,35,HR,28,3,11815,95,No,,,
69779,26,Finance,34,3,14370,19,Yes,,,
69780,55,HR,25,5,7232,75,No,,,
69781,41,Finance,29,4,11677,96,Yes,,,
69782,37,HR,2,4,5970,69,Yes,,,
69783,46,Operations,6,5,6757,20,No,,,
69784,30,HR,1,2,10440,40,Yes,,,
69785,54,HR,12,4,7109,21,Yes,,,
69786,27,IT,21,1,5143,20,Yes,,,
69787,52,Finance,32,4,12207,59,Yes,,,
69788,24,Operations,21,1,7103,52,Yes,,,
69789,30,Operations,20,4,8360,2,Yes,,,
69790,59,Finance,21,1,6847,45,Yes,,,
69791,35,Marketing,2,4,5449,27,No,,,
69792,55,Operations,2,5,7612,36,Yes,,,
69793,53,IT,18,1,11191,50,No,,,
69794,45,Finance,1,5,14103,47,Yes,,,
69795,31,IT,30,5,3782,45,No,,,
69796,54,Finance,24,5,7820,72,No,,,
69797,56,Operations,26,3,10220,114,No,,,
69798,37,Operations,22,3,14857,119,Yes,,,
69799,32,Finance,15,1,10787,14,No,,,
69800,36,Finance,20,4,8104,100,Yes,,,
69801,53,Operations,29,1,12289,17,Yes,,,
69802,46,HR,8,5,14914,104,Yes,,,
69803,30,Operations,3,2,7472,31,No,,,
69804,33,Operations,11,2,13564,69,No,,,
69805,38,IT,15,5,11400,34,Yes,,,
69806,41,Marketing,31,2,8111,13,No,,,
69807,43,IT,22,5,12217,8,No,,,
69808,43,Operations,24,5,10282,104,Yes,,,
69809,56,HR,20,5,12555,79,No,,,
69810,25,Operations,23,2,12813,91,Yes,,,
69811,59,Marketing,16,2,9139,2,No,,,
69812,35,IT,3,1,5019,113,No,,,
69813,44,Finance,25,5,9553,17,No,,,
69814,32,Operations,3,4,12188,118,Yes,,,
69815,39,Marketing,6,2,6335,17,Yes,,,
69816,53,IT,21,4,7572,68,No,,,
69817,45,Operations,6,4,8143,70,Yes,,,
69818,58,Operations,34,3,5633,14,Yes,,,
69819,33,IT,23,2,4978,92,Yes,,,
69820,44,HR,18,3,8856,91,No,,,
69821,59,Marketing,21,2,14423,60,No,,,
69822,23,HR,15,1,7945,89,No,,,
69823,32,HR,6,5,12460,53,Yes,,,
69824,57,HR,10,3,9984,15,Yes,,,
69825,22,HR,27,2,12080,53,Yes,,,
69826,40,Finance,17,4,13367,76,No,,,
69827,54,Marketing,24,5,8583,7,No,,,
69828,42,HR,11,4,13482,71,No,,,
69829,35,Finance,23,1,5447,72,No,,,
69830,53,Marketing,22,4,13524,91,No,,,
69831,22,Operations,3,5,5416,62,Yes,,,
69832,55,HR,19,4,5601,33,Yes,,,
69833,54,IT,1,2,10017,118,Yes,,,
69834,47,Marketing,17,4,3585,45,Yes,,,
69835,51,IT,28,1,12084,50,No,,,
69836,33,Marketing,27,5,11768,75,Yes,,,
69837,50,Marketing,13,2,12111,104,No,,,
69838,46,IT,15,2,11568,17,No,,,
69839,44,Marketing,30,2,13927,112,No,,,
69840,21,Operations,14,3,4228,38,Yes,,,
